"trip_id,start_time,end_time,bikeid,tripduration,from_station_id,from_station_name,to_station_id,to_station_name,usertype,gender,birthyear"
"21751507,2019-01-03 11:51:12,2019-01-03 12:03:46,4860,754.0,50,Clark St & Ida B Wells Dr,59,Wabash Ave & Roosevelt Rd,Subscriber,Female,1985"
"21751508,2019-01-03 11:51:28,2019-01-03 12:09:24,5173,""1,076.0"",320,Loomis St & Lexington St,382,Western Ave & Congress Pkwy,Subscriber,Male,1990"
"21751510,2019-01-03 11:51:52,2019-01-03 11:58:21,3229,389.0,463,Clark St & Berwyn Ave,344,Ravenswood Ave & Lawrence Ave,Subscriber,Male,1974"
"21751511,2019-01-03 11:51:55,2019-01-03 11:54:43,2245,168.0,657,Wood St & Augusta Blvd,210,Ashland Ave & Division St,Subscriber,Male,1984"
"21751512,2019-01-03 11:51:58,2019-01-03 12:01:51,4941,593.0,37,Dearborn St & Adams St,7,Field Blvd & South Water St,Subscriber,Male,1995"
"21751513,2019-01-03 11:52:32,2019-01-03 11:55:18,5176,166.0,199,Wabash Ave & Grand Ave,161,Rush St & Superior St,Subscriber,Female,1965"
"21751514,2019-01-03 11:52:34,2019-01-03 12:19:35,6338,""1,621.0"",420,Ellis Ave & 55th St,121,Blackstone Ave & Hyde Park Blvd,Subscriber,Male,1995"
"21751515,2019-01-03 11:52:41,2019-01-03 12:03:06,67,625.0,484,Monticello Ave & Irving Park Rd,471,Francisco Ave & Foster Ave,Subscriber,Male,1995"
"21751516,2019-01-03 11:53:17,2019-01-03 11:55:36,488,139.0,84,Milwaukee Ave & Grand Ave,56,Desplaines St & Kinzie St,Subscriber,Male,1991"
"21751517,2019-01-03 11:53:21,2019-01-03 12:01:07,1616,466.0,125,Rush St & Hubbard St,337,Clark St & Chicago Ave,Subscriber,Male,1984"
"21751518,2019-01-03 11:53:32,2019-01-03 12:04:09,498,637.0,191,Canal St & Monroe St (*),194,Wabash Ave & Wacker Pl,Subscriber,Male,1985"
"21751519,2019-01-03 11:53:31,2019-01-03 11:58:07,454,276.0,286,Franklin St & Quincy St,174,Canal St & Madison St,Subscriber,Male,1961"
"21751520,2019-01-03 11:53:50,2019-01-03 11:59:23,4556,333.0,194,Wabash Ave & Wacker Pl,39,Wabash Ave & Adams St,Subscriber,Male,1992"
"21751521,2019-01-03 11:54:20,2019-01-03 11:57:53,3693,213.0,138,Clybourn Ave & Division St,359,Larrabee St & Division St,Subscriber,Male,1972"
"21751522,2019-01-03 11:54:29,2019-01-03 12:02:37,4316,488.0,53,Wells St & Huron St,125,Rush St & Hubbard St,Subscriber,Male,1991"
"21751523,2019-01-03 11:54:59,2019-01-03 11:58:14,446,195.0,80,Aberdeen St & Monroe St,71,Morgan St & Lake St,Subscriber,Male,1988"
"21751524,2019-01-03 11:55:06,2019-01-03 12:01:00,2244,354.0,434,Ogden Ave & Roosevelt Rd,342,Wolcott Ave & Polk St,Subscriber,Male,1985"
"21751525,2019-01-03 11:55:09,2019-01-03 11:59:18,2745,249.0,502,California Ave & Altgeld St,259,California Ave & Francis Pl,Subscriber,Male,1988"
"21751526,2019-01-03 11:55:26,2019-01-03 11:58:27,5826,181.0,46,Wells St & Walton St,31,Franklin St & Chicago Ave,Subscriber,Male,1958"
"21751527,2019-01-03 11:55:32,2019-01-03 12:00:29,752,297.0,199,Wabash Ave & Grand Ave,133,Kingsbury St & Kinzie St,Subscriber,Male,1989"
"21751528,2019-01-03 11:55:42,2019-01-03 12:02:32,2764,410.0,100,Orleans St & Merchandise Mart Plaza,96,Desplaines St & Randolph St,Subscriber,Male,1988"
"21751529,2019-01-03 11:56:52,2019-01-03 12:02:27,6187,335.0,49,Dearborn St & Monroe St,164,Franklin St & Lake St,Subscriber,Male,1973"
"21751530,2019-01-03 11:57:10,2019-01-03 12:00:56,3842,226.0,195,Columbus Dr & Randolph St,197,Michigan Ave & Madison St,Subscriber,Male,1988"
"21751532,2019-01-03 11:57:37,2019-01-03 12:02:23,432,286.0,285,Wood St & Hubbard St,128,Damen Ave & Chicago Ave,Subscriber,Male,1977"
"21751533,2019-01-03 11:58:37,2019-01-03 12:35:59,2901,""2,242.0"",134,Peoria St & Jackson Blvd,134,Peoria St & Jackson Blvd,Subscriber,Male,1993"
"21751534,2019-01-03 11:59:02,2019-01-03 12:03:36,5016,274.0,37,Dearborn St & Adams St,43,Michigan Ave & Washington St,Subscriber,Male,1967"
"21751535,2019-01-03 11:59:20,2019-01-03 12:02:55,4230,215.0,134,Peoria St & Jackson Blvd,21,Aberdeen St & Jackson Blvd,Subscriber,Male,1955"
"21751536,2019-01-03 11:59:43,2019-01-03 12:14:47,4787,904.0,92,Carpenter St & Huron St,38,Clark St & Lake St,Customer,Female,1986"
"21751537,2019-01-03 11:59:52,2019-01-03 12:06:03,897,371.0,21,Aberdeen St & Jackson Blvd,346,Ada St & Washington Blvd,Subscriber,Female,1991"
"21751538,2019-01-03 12:00:12,2019-01-03 12:06:24,424,372.0,255,Indiana Ave & Roosevelt Rd,284,Michigan Ave & Jackson Blvd,Subscriber,Male,1980"
"21751539,2019-01-03 12:01:02,2019-01-03 12:11:36,4800,634.0,133,Kingsbury St & Kinzie St,133,Kingsbury St & Kinzie St,Subscriber,Male,1989"
"21751540,2019-01-03 12:01:07,2019-01-03 12:06:00,5411,293.0,340,Clark St & Wrightwood Ave,13,Wilton Ave & Diversey Pkwy,Subscriber,Female,1991"
"21751541,2019-01-03 12:01:28,2019-01-03 12:05:47,2486,259.0,117,Wilton Ave & Belmont Ave,229,Southport Ave & Roscoe St,Subscriber,Male,1993"
"21751542,2019-01-03 12:01:32,2019-01-03 12:28:20,1228,""1,608.0"",14,Morgan St & 18th St,44,State St & Randolph St,Subscriber,Female,1962"
"21751543,2019-01-03 12:02:05,2019-01-03 12:15:06,1961,781.0,394,Clark St & 9th St (AMLI),43,Michigan Ave & Washington St,Subscriber,Male,1973"
"21751544,2019-01-03 12:02:08,2019-01-03 12:07:49,6407,341.0,164,Franklin St & Lake St,638,Clinton St & Jackson Blvd (*),Subscriber,Female,1995"
"21751545,2019-01-03 12:02:18,2019-01-03 12:09:23,1766,425.0,52,Michigan Ave & Lake St,133,Kingsbury St & Kinzie St,Subscriber,Male,1984"
"21751546,2019-01-03 12:02:24,2019-01-03 12:16:26,1164,842.0,140,Dearborn Pkwy & Delaware Pl,174,Canal St & Madison St,Subscriber,Male,1958"
"21751547,2019-01-03 12:02:29,2019-01-03 12:31:29,775,""1,740.0"",98,LaSalle St & Washington St,34,Cannon Dr & Fullerton Ave,Subscriber,Female,1964"
"21751548,2019-01-03 12:02:54,2019-01-03 12:27:09,1599,""1,455.0"",94,Clark St & Armitage Ave,90,Millennium Park,Subscriber,Male,1974"
"21751549,2019-01-03 12:03:00,2019-01-03 12:06:36,1204,216.0,87,Racine Ave & Fullerton Ave,152,Lincoln Ave & Diversey Pkwy,Subscriber,Female,1991"
"21751551,2019-01-03 12:03:21,2019-01-03 12:12:19,3507,538.0,48,Larrabee St & Kingsbury St,176,Clark St & Elm St,Subscriber,Male,1988"
"21751552,2019-01-03 12:03:31,2019-01-03 12:09:31,777,360.0,328,Ellis Ave & 58th St,345,Lake Park Ave & 56th St,Subscriber,Female,1982"
"21751553,2019-01-03 12:03:59,2019-01-03 12:07:10,1301,191.0,420,Ellis Ave & 55th St,418,Ellis Ave & 53rd St,Subscriber,Female,1978"
"21751554,2019-01-03 12:04:03,2019-01-03 12:10:27,200,384.0,48,Larrabee St & Kingsbury St,331,Halsted St & Clybourn Ave (*),Subscriber,Male,1994"
"21751555,2019-01-03 12:04:52,2019-01-03 12:23:16,3333,""1,104.0"",110,Dearborn St & Erie St,21,Aberdeen St & Jackson Blvd,Subscriber,Male,1993"
"21751556,2019-01-03 12:04:58,2019-01-03 12:09:27,2237,269.0,33,State St & Van Buren St,75,Canal St & Jackson Blvd,Subscriber,Male,1974"
"21751557,2019-01-03 12:04:59,2019-01-03 12:07:33,454,154.0,174,Canal St & Madison St,198,Green St & Madison St,Subscriber,Male,1993"
"21751559,2019-01-03 12:05:54,2019-01-03 12:44:15,478,""2,301.0"",220,Clark St & Drummond Pl,126,Clark St & North Ave,Customer,Female,1956"
"21751560,2019-01-03 12:06:03,2019-01-03 12:10:52,839,289.0,69,Damen Ave & Pierce Ave,210,Ashland Ave & Division St,Subscriber,Male,1989"
"21751561,2019-01-03 12:06:04,2019-01-03 12:09:36,1290,212.0,182,Wells St & Elm St,289,Wells St & Concord Ln,Subscriber,Male,1992"
"21751562,2019-01-03 12:06:03,2019-01-03 12:22:35,3205,992.0,493,Western Ave & Roscoe St,478,Rockwell St & Eastwood Ave,Subscriber,Female,1966"
"21751563,2019-01-03 12:07:02,2019-01-03 12:13:34,5873,392.0,227,Southport Ave & Waveland Ave,226,Racine Ave & Belmont Ave,Subscriber,Male,1993"
"21751564,2019-01-03 12:07:36,2019-01-03 12:11:46,3510,250.0,195,Columbus Dr & Randolph St,90,Millennium Park,Subscriber,Male,1984"
"21751565,2019-01-03 12:08:54,2019-01-03 12:11:43,3373,169.0,71,Morgan St & Lake St,217,Racine Ave (May St) & Fulton St,Subscriber,Male,1972"
"21751566,2019-01-03 12:08:55,2019-01-03 12:11:34,1998,159.0,414,Canal St & Taylor St,57,Clinton St & Roosevelt Rd,Subscriber,Male,1987"
"21751567,2019-01-03 12:09:13,2019-01-03 12:14:54,3905,341.0,181,LaSalle St & Illinois St,31,Franklin St & Chicago Ave,Subscriber,Male,1979"
"21751568,2019-01-03 12:09:53,2019-01-03 12:15:10,5504,317.0,195,Columbus Dr & Randolph St,51,Clark St & Randolph St,Subscriber,Male,1966"
"21751569,2019-01-03 12:10:03,2019-01-03 12:16:36,3434,393.0,176,Clark St & Elm St,627,LaSalle Dr & Huron St (*),Subscriber,Male,1984"
"21751570,2019-01-03 12:10:04,2019-01-03 12:18:34,3349,510.0,133,Kingsbury St & Kinzie St,54,Ogden Ave & Chicago Ave,Subscriber,Male,1984"
"21751572,2019-01-03 12:10:38,2019-01-03 12:14:39,369,241.0,100,Orleans St & Merchandise Mart Plaza,56,Desplaines St & Kinzie St,Subscriber,Male,1985"
"21751573,2019-01-03 12:10:43,2019-01-03 12:14:25,5436,222.0,44,State St & Randolph St,264,Stetson Ave & South Water St,Subscriber,Male,1965"
"21751574,2019-01-03 12:11:01,2019-01-03 12:43:55,765,""1,974.0"",508,Central Park Ave & North Ave,112,Green St & Randolph St,Subscriber,Male,1988"
"21751575,2019-01-03 12:11:03,2019-01-03 12:23:08,1667,725.0,141,Clark St & Lincoln Ave,85,Michigan Ave & Oak St,Subscriber,Female,1992"
"21751576,2019-01-03 12:11:42,2019-01-03 12:19:08,2446,446.0,190,Southport Ave & Wrightwood Ave,332,Burling St (Halsted) & Diversey Pkwy (Temp),Subscriber,Male,1994"
"21751577,2019-01-03 12:11:42,2019-01-03 12:19:20,4378,458.0,191,Canal St & Monroe St (*),74,Kingsbury St & Erie St,Subscriber,Female,1991"
"21751578,2019-01-03 12:11:51,2019-01-03 12:17:44,6227,353.0,74,Kingsbury St & Erie St,620,Orleans St & Chestnut St (NEXT Apts),Subscriber,Female,1980"
"21751579,2019-01-03 12:11:52,2019-01-03 12:18:49,767,417.0,300,Broadway & Barry Ave,256,Broadway & Sheridan Rd,Subscriber,Male,1984"
"21751580,2019-01-03 12:12:00,2019-01-03 12:14:13,3745,133.0,420,Ellis Ave & 55th St,423,University Ave & 57th St,Subscriber,Female,1999"
"21751581,2019-01-03 12:11:57,2019-01-03 12:38:04,6150,""1,567.0"",205,Paulina St & 18th St,52,Michigan Ave & Lake St,Subscriber,Male,1990"
"21751582,2019-01-03 12:12:21,2019-01-03 12:17:28,5221,307.0,66,Clinton St & Lake St,44,State St & Randolph St,Subscriber,Male,1990"
"21751583,2019-01-03 12:12:23,2019-01-03 12:44:15,817,""1,912.0"",220,Clark St & Drummond Pl,126,Clark St & North Ave,Customer,,"
"21751584,2019-01-03 12:12:46,2019-01-03 12:33:57,237,""1,271.0"",50,Clark St & Ida B Wells Dr,50,Clark St & Ida B Wells Dr,Subscriber,Male,1977"
"21751585,2019-01-03 12:13:10,2019-01-03 12:21:15,3670,485.0,71,Morgan St & Lake St,111,Sedgwick St & Huron St,Subscriber,Male,1986"
"21751588,2019-01-03 12:13:40,2019-01-03 12:54:18,419,""2,438.0"",144,Larrabee St & Webster Ave,125,Rush St & Hubbard St,Customer,,"
"21751589,2019-01-03 12:13:48,2019-01-03 12:26:23,3209,755.0,243,Lincoln Ave & Sunnyside Ave,474,Christiana Ave & Lawrence Ave,Subscriber,Male,1962"
"21751591,2019-01-03 12:14:04,2019-01-03 12:20:07,2060,363.0,340,Clark St & Wrightwood Ave,300,Broadway & Barry Ave,Subscriber,Male,1990"
"21751592,2019-01-03 12:14:11,2019-01-03 12:15:35,1184,84.0,91,Clinton St & Washington Blvd,66,Clinton St & Lake St,Subscriber,Male,1986"
"21751593,2019-01-03 12:14:11,2019-01-03 12:23:31,3198,560.0,67,Sheffield Ave & Fullerton Ave,141,Clark St & Lincoln Ave,Subscriber,Male,1989"
"21751595,2019-01-03 12:15:05,2019-01-03 12:23:23,1998,498.0,57,Clinton St & Roosevelt Rd,73,Jefferson St & Monroe St,Subscriber,Male,1987"
"21751596,2019-01-03 12:15:05,2019-01-03 12:20:03,6041,298.0,284,Michigan Ave & Jackson Blvd,49,Dearborn St & Monroe St,Subscriber,Female,1988"
"21751597,2019-01-03 12:15:16,2019-01-03 12:27:34,5678,738.0,195,Columbus Dr & Randolph St,74,Kingsbury St & Erie St,Subscriber,Male,1988"
"21751598,2019-01-03 12:15:10,2019-01-03 12:54:06,333,""2,336.0"",144,Larrabee St & Webster Ave,125,Rush St & Hubbard St,Customer,,"
"21751599,2019-01-03 12:15:53,2019-01-03 12:37:53,5508,""1,320.0"",115,Sheffield Ave & Wellington Ave,13,Wilton Ave & Diversey Pkwy,Subscriber,,1964"
"21751600,2019-01-03 12:16:23,2019-01-03 12:20:55,3290,272.0,51,Clark St & Randolph St,77,Clinton St & Madison St,Subscriber,Male,1972"
"21751602,2019-01-03 12:16:43,2019-01-03 12:19:35,6307,172.0,66,Clinton St & Lake St,164,Franklin St & Lake St,Subscriber,Male,1955"
"21751603,2019-01-03 12:16:47,2019-01-03 12:32:08,3287,921.0,90,Millennium Park,57,Clinton St & Roosevelt Rd,Subscriber,Male,1991"
"21751604,2019-01-03 12:17:14,2019-01-03 12:25:03,3190,469.0,56,Desplaines St & Kinzie St,80,Aberdeen St & Monroe St,Subscriber,Male,1994"
"21751605,2019-01-03 12:17:17,2019-01-03 12:30:41,556,804.0,162,Damen Ave & Wellington Ave,307,Southport Ave & Clybourn Ave,Subscriber,Female,1967"
"21751606,2019-01-03 12:17:18,2019-01-03 12:25:21,1523,483.0,454,Broadway & Granville Ave,660,Sheridan Rd & Columbia Ave,Subscriber,Male,1987"
"21751607,2019-01-03 12:17:30,2019-01-03 12:20:36,1802,186.0,18,Wacker Dr & Washington St,81,Daley Center Plaza,Subscriber,Male,1965"
"21751608,2019-01-03 12:17:32,2019-01-03 12:22:51,4983,319.0,100,Orleans St & Merchandise Mart Plaza,199,Wabash Ave & Grand Ave,Subscriber,Male,1988"
"21751609,2019-01-03 12:17:34,2019-01-03 12:22:37,6366,303.0,320,Loomis St & Lexington St,241,Morgan St & Polk St,Subscriber,Female,1995"
"21751610,2019-01-03 12:18:42,2019-01-03 12:20:13,3332,91.0,66,Clinton St & Lake St,77,Clinton St & Madison St,Subscriber,Male,1990"
"21751611,2019-01-03 12:19:04,2019-01-03 12:28:00,3327,536.0,326,Clark St & Leland Ave,239,Western Ave & Leland Ave,Subscriber,Female,1976"
"21751612,2019-01-03 12:19:27,2019-01-03 12:30:55,3384,688.0,146,Loomis St & Jackson Blvd,198,Green St & Madison St,Subscriber,Male,1964"
"21751613,2019-01-03 12:19:30,2019-01-03 12:43:31,1463,""1,441.0"",233,Sangamon St & Washington Blvd (*),337,Clark St & Chicago Ave,Subscriber,Female,1967"
"21751614,2019-01-03 12:19:31,2019-01-03 12:23:38,5429,247.0,53,Wells St & Huron St,100,Orleans St & Merchandise Mart Plaza,Subscriber,Male,1983"
"21751615,2019-01-03 12:19:43,2019-01-03 12:27:56,546,493.0,98,LaSalle St & Washington St,195,Columbus Dr & Randolph St,Subscriber,Male,1984"
"21751616,2019-01-03 12:20:02,2019-01-03 12:22:27,3021,145.0,44,State St & Randolph St,52,Michigan Ave & Lake St,Subscriber,Male,1977"
"21751617,2019-01-03 12:20:37,2019-01-03 12:28:52,3094,495.0,302,Sheffield Ave & Wrightwood Ave,143,Sedgwick St & Webster Ave,Subscriber,Female,1960"
"21751618,2019-01-03 12:21:25,2019-01-03 12:46:29,3821,""1,504.0"",76,Lake Shore Dr & Monroe St,85,Michigan Ave & Oak St,Customer,,"
"21751619,2019-01-03 12:21:32,2019-01-03 12:25:50,69,258.0,112,Green St & Randolph St,91,Clinton St & Washington Blvd,Subscriber,Female,1996"
"21751620,2019-01-03 12:21:44,2019-01-03 12:46:37,292,""1,493.0"",76,Lake Shore Dr & Monroe St,85,Michigan Ave & Oak St,Customer,,"
"21751621,2019-01-03 12:22:04,2019-01-03 12:46:37,3386,""1,473.0"",76,Lake Shore Dr & Monroe St,85,Michigan Ave & Oak St,Customer,,"
"21751622,2019-01-03 12:22:14,2019-01-03 12:27:20,1616,306.0,337,Clark St & Chicago Ave,48,Larrabee St & Kingsbury St,Subscriber,Male,1990"
"21751623,2019-01-03 12:22:15,2019-01-03 12:25:27,6113,192.0,75,Canal St & Jackson Blvd,77,Clinton St & Madison St,Subscriber,Female,1957"
"21751624,2019-01-03 12:22:26,2019-01-03 12:29:37,2380,431.0,44,State St & Randolph St,283,LaSalle St & Jackson Blvd,Subscriber,Male,1969"
"21751625,2019-01-03 12:22:32,2019-01-03 12:32:36,340,604.0,172,Rush St & Cedar St,94,Clark St & Armitage Ave,Subscriber,Male,1961"
"21751626,2019-01-03 12:22:38,2019-01-03 12:43:11,5542,""1,233.0"",28,Larrabee St & Menomonee St,211,St. Clair St & Erie St,Subscriber,Female,1960"
"21751628,2019-01-03 12:22:44,2019-01-03 12:29:15,1494,391.0,37,Dearborn St & Adams St,52,Michigan Ave & Lake St,Subscriber,Male,1987"
"21751629,2019-01-03 12:22:41,2019-01-03 12:31:31,3693,530.0,359,Larrabee St & Division St,29,Noble St & Milwaukee Ave,Subscriber,Male,1991"
"21751630,2019-01-03 12:22:46,2019-01-03 12:25:15,2392,149.0,322,Kimbark Ave & 53rd St,418,Ellis Ave & 53rd St,Subscriber,Female,1995"
"21751631,2019-01-03 12:23:31,2019-01-03 12:26:33,5158,182.0,33,State St & Van Buren St,36,Franklin St & Jackson Blvd,Subscriber,Male,1983"
"21751632,2019-01-03 12:24:11,2019-01-03 12:30:40,1364,389.0,18,Wacker Dr & Washington St,52,Michigan Ave & Lake St,Customer,Male,1987"
"21751633,2019-01-03 12:24:12,2019-01-03 12:29:11,2071,299.0,93,Sheffield Ave & Willow St,118,Sedgwick St & North Ave,Subscriber,Male,1982"
"21751638,2019-01-03 12:24:51,2019-01-03 12:31:17,1622,386.0,98,LaSalle St & Washington St,133,Kingsbury St & Kinzie St,Subscriber,Male,1952"
"21751639,2019-01-03 12:24:58,2019-01-03 12:44:12,1890,""1,154.0"",75,Canal St & Jackson Blvd,32,Racine Ave & Congress Pkwy,Subscriber,Female,1995"
"21751640,2019-01-03 12:25:19,2019-01-03 12:33:32,993,493.0,61,Wood St & Milwaukee Ave,128,Damen Ave & Chicago Ave,Subscriber,Female,1967"
"21751641,2019-01-03 12:25:32,2019-01-03 12:51:45,4612,""1,573.0"",418,Ellis Ave & 53rd St,262,Halsted St & 37th St,Subscriber,Female,1995"
"21751642,2019-01-03 12:25:54,2019-01-03 12:48:10,5197,""1,336.0"",455,Maplewood Ave & Peterson Ave,465,Marine Dr & Ainslie St,Subscriber,Female,1992"
"21751643,2019-01-03 12:26:13,2019-01-03 13:02:33,1107,""2,180.0"",197,Michigan Ave & Madison St,174,Canal St & Madison St,Customer,,"
"21751644,2019-01-03 12:26:26,2019-01-03 12:32:42,5993,376.0,283,LaSalle St & Jackson Blvd,90,Millennium Park,Subscriber,Male,1963"
"21751645,2019-01-03 12:27:10,2019-01-03 12:41:23,5612,853.0,20,Sheffield Ave & Kingsbury St,212,Wells St & Hubbard St,Subscriber,Female,1993"
"21751646,2019-01-03 12:27:16,2019-01-03 12:31:39,3082,263.0,156,Clark St & Wellington Ave,340,Clark St & Wrightwood Ave,Subscriber,Female,1989"
"21751647,2019-01-03 12:27:23,2019-01-03 13:01:04,6045,""2,021.0"",660,Sheridan Rd & Columbia Ave,639,Lakefront Trail & Wilson Ave,Subscriber,Female,1981"
"21751648,2019-01-03 12:27:34,2019-01-03 12:40:27,1786,773.0,220,Clark St & Drummond Pl,254,Pine Grove Ave & Irving Park Rd,Subscriber,Female,1990"
"21751649,2019-01-03 12:27:57,2019-01-03 12:49:42,2673,""1,305.0"",148,State St & 33rd St,237,MLK Jr Dr & 29th St,Subscriber,Male,1993"
"21751650,2019-01-03 12:27:59,2019-01-03 13:13:10,4765,""2,711.0"",426,Ellis Ave & 60th St,426,Ellis Ave & 60th St,Subscriber,Male,1991"
"21751651,2019-01-03 12:28:01,2019-01-03 12:39:23,3589,682.0,33,State St & Van Buren St,133,Kingsbury St & Kinzie St,Subscriber,Male,1968"
"21751654,2019-01-03 12:28:59,2019-01-03 12:38:04,2632,545.0,199,Wabash Ave & Grand Ave,91,Clinton St & Washington Blvd,Subscriber,Male,1969"
"21751655,2019-01-03 12:29:36,2019-01-03 12:39:07,322,571.0,364,Larrabee St & Oak St,77,Clinton St & Madison St,Subscriber,Female,1984"
"21751657,2019-01-03 12:29:45,2019-01-03 12:38:17,2895,512.0,176,Clark St & Elm St,636,Orleans St & Hubbard St (*),Subscriber,Male,1990"
"21751658,2019-01-03 12:30:10,2019-01-03 12:32:54,5641,164.0,414,Canal St & Taylor St,169,Canal St & Harrison St,Subscriber,Female,1968"
"21751660,2019-01-03 12:30:29,2019-01-03 13:25:19,6439,""3,290.0"",195,Columbus Dr & Randolph St,284,Michigan Ave & Jackson Blvd,Customer,,"
"21751662,2019-01-03 12:30:31,2019-01-03 12:38:04,4697,453.0,81,Daley Center Plaza,91,Clinton St & Washington Blvd,Subscriber,Male,1992"
"21751663,2019-01-03 12:30:41,2019-01-03 12:41:02,229,621.0,225,Halsted St & Dickens Ave,190,Southport Ave & Wrightwood Ave,Subscriber,Female,2002"
"21751664,2019-01-03 12:31:03,2019-01-03 12:37:51,4667,408.0,195,Columbus Dr & Randolph St,18,Wacker Dr & Washington St,Subscriber,Male,1959"
"21751665,2019-01-03 12:31:07,2019-01-03 12:36:29,3178,322.0,112,Green St & Randolph St,134,Peoria St & Jackson Blvd,Subscriber,Male,1983"
"21751666,2019-01-03 12:31:16,2019-01-03 12:34:26,1204,190.0,152,Lincoln Ave & Diversey Pkwy,87,Racine Ave & Fullerton Ave,Subscriber,Female,1991"
"21751667,2019-01-03 12:31:25,2019-01-03 12:36:18,432,293.0,128,Damen Ave & Chicago Ave,285,Wood St & Hubbard St,Subscriber,Male,1977"
"21751668,2019-01-03 12:31:38,2019-01-03 12:35:40,3758,242.0,48,Larrabee St & Kingsbury St,31,Franklin St & Chicago Ave,Subscriber,Male,1960"
"21751669,2019-01-03 12:31:51,2019-01-03 12:42:44,3434,653.0,627,LaSalle Dr & Huron St (*),141,Clark St & Lincoln Ave,Subscriber,Male,1956"
"21751670,2019-01-03 12:32:49,2019-01-03 12:57:12,5380,""1,463.0"",256,Broadway & Sheridan Rd,298,Lincoln Ave & Belle Plaine Ave,Subscriber,Male,1984"
"21751671,2019-01-03 12:32:59,2019-01-03 12:45:53,1641,774.0,125,Rush St & Hubbard St,186,Ogden Ave & Race Ave,Subscriber,Male,1982"
"21751672,2019-01-03 12:33:00,2019-01-03 12:41:12,117,492.0,240,Sheridan Rd & Irving Park Rd,117,Wilton Ave & Belmont Ave,Subscriber,Male,1985"
"21751673,2019-01-03 12:33:05,2019-01-03 12:36:16,1164,191.0,174,Canal St & Madison St,51,Clark St & Randolph St,Subscriber,Male,1977"
"21751674,2019-01-03 12:34:00,2019-01-03 12:37:39,426,219.0,38,Clark St & Lake St,47,State St & Kinzie St,Subscriber,Male,1989"
"21751675,2019-01-03 12:34:56,2019-01-03 12:37:49,69,173.0,91,Clinton St & Washington Blvd,287,Franklin St & Monroe St,Subscriber,Male,1967"
"21751676,2019-01-03 12:35:13,2019-01-03 12:40:26,1961,313.0,43,Michigan Ave & Washington St,33,State St & Van Buren St,Subscriber,Male,1983"
"21751677,2019-01-03 12:35:59,2019-01-03 12:52:36,4560,997.0,140,Dearborn Pkwy & Delaware Pl,321,Wabash Ave & 9th St,Subscriber,Male,1984"
